A1	A2	angle	radius
627.8124	-696.2144	146.100890537743	365.382520833774
593.597	-685.57086	147.076208638205	394.517108753211
1134.1111	-1161.7178	-67.3371226721352	283.616410297624
1174.0571	-1225.7643	-66.4729099835858	355.299866461022
1183.7065	-1155.7262	-59.6569330211822	296.316844961213
1197.8612	-1160.0244	-58.1993281742526	305.951907293094
590.99976	-696.57855	148.601063127791	390.448893099291
611.5325	-706.9652	148.624071896696	370.756624875322
587.1478	-750.6393	156.059569483706	368.076942280782
519.79047	-938.14667	-174.431946854727	393.15128505779
1119.398	-1138.4545	-67.8042501663935	257.53845759159
1086.8986	-1225.9899	-77.7450433819595	333.591534519323
1080.1025	-1188.231	-77.2403385953417	295.529063030021
1093.8473	-1191.5687	-75.303792524428	301.430122870274
1140.3369	-1218.6427	-70.2582222910399	338.540593048848
1132.0862	-1205.166	-70.572635971015	323.589945330716
1148.0087	-1229.8273	-69.9146356327275	351.185710438435
1166.6147	-1237.2113	-68.0697197041501	363.515654924056
552.8069	-830.53033	169.206373842782	370.95591255383
533.1937	-806.4067	166.176660476572	391.720084972546
513.69293	-833.61664	170.489961626571	401.786698164316
554.0361	-860.1651	173.744224398087	365.568214054649
494.59134	-837.6769	171.394597246816	416.518695521566
496.75638	-976.4792	-169.435435933189	417.136379214152
1085.4067	-1165.4487	-75.3092804579831	274.4198009358
1058.379	-1169.3789	-79.9853423632837	273.546852012905
1072.5367	-1209.3376	-79.1826916227674	314.933784295401
1097.9207	-1216.255	-75.8399585452338	326.165138428975
1114.3973	-1206.0463	-73.0602325763995	319.927444641691
1113.0809	-1180.3124	-71.8034381882908	295.068544075247
293.28647	-874.29004	177.443667134966	576.435517831007
547.3484	-764.97327	159.893129229249	392.779545855689
534.47723	-714.8557	153.983741085079	422.100431076402
557.0435	-729.83966	154.759142918805	399.039870758205
570.4504	-778.359	160.836149935554	370.550844445866
533.6527	-846.526	171.98988894834	383.744702841248
508.12317	-859.39496	174.215150628791	402.854881391241
583.89185	-921.42206	-176.384853856352	339.739632146827
474.8881	-886.5782	178.203346856376	428.095181077396
544.8486	-868.03577	175.074115546297	372.252649418984
538.8854	-914.73926	-177.753575091391	376.025838333122
500.67783	-935.58777	-175.001222939549	408.423513123666
505.38693	-871.49713	175.954723178436	404.039530125792
477.19614	-993.27405	-167.649917326584	436.095727855085
471.39932	-974.4942	-170.187776686041	437.121951529211
936.63727	-1234.1471	-98.7836036825799	338.112441862048
970.70746	-1175.6843	-94.9483553390376	276.715659975602
1029.2222	-1172.1302	-84.9993205648301	273.169976572466
1021.36487	-1192.2318	-86.590761601463	292.749893427063
1043.2405	-1189.0717	-83.0506258673379	291.21109790728
1058.8168	-1202.0624	-80.9843495375893	305.840888813006
1088.2714	-1207.7097	-76.8432768180461	316.004468471719
1107.1158	-1193.9374	-73.4615629348342	306.622691488419
1125.5833	-1221.966	-72.368109229875	337.836823469512
1130.2601	-1187.1313	-69.7125198806891	306.121641005122
1164.0967	-1207.2983	-66.4849097612244	335.129087567403
283.3982	-930.9061	-176.970234857281	584.736623410898
516.1683	-758.58875	160.267788225076	418.841789342654
521.9896	-798.20807	165.354047535911	402.58565067426
520.1507	-784.0437	163.481678439937	407.834523522451
549.7922	-786.6422	162.82866525765	383.964257928816
524.846	-844.14307	171.790736054313	391.185202625383
538.8883	-846.29486	171.865596194308	379.553226315862
504.4072	-793.45233	165.219781874427	417.650663219823
478.8338	-853.5829	173.762236911464	427.198795313915
571.7767	-915.0445	-177.5311978469	349.259724419255
520.173	-884.489	177.728173557532	391.292111683432
492.94696	-907.2332	-178.997047311948	413.232867229643
528.5567	-798.73016	165.231763412294	397.27725695029
515.215	-940.003	-174.217533998149	397.04488788101
541.543	-876.56464	176.410350989091	374.305691661328
551.4182	-905.7109	-179.104892285401	365.569179340848
543.38074	-946.22876	-172.917512988264	374.934726937896
511.96878	-989.2923	-167.344768137164	407.571252069826
519.7208	-980.44464	-168.384350896574	399.535399938425
578.8465	-930.049	-174.995841356153	344.487820237392
588.0833	-939.6424	-173.264171968256	337.981115996962
567.6586	-920.975	-176.592699224657	352.915023651484
524.35486	-944.625	-173.431976683115	390.137559661134
486.22058	-938.4748	-174.749155576851	420.414751050232
739.56714	-1375.384	-114.05608058345	520.599691995092
766.9087	-1345.022	-113.112555864477	483.858675721463
736.9601	-1331.6595	-116.406290215242	481.944133825953
793.2729	-1303.7223	-112.648021050253	437.455449944127
805.266	-1267.647	-113.345231592414	400.428549514953
786.38824	-1309.1714	-113.044774177432	444.655228392301
842.44183	-1216.3053	-112.091788985906	341.367646340043
849.3968	-1252.8688	-109.176294648522	373.598925137075
876.63837	-1276.0953	-104.963912956732	389.296883420818
896.55444	-1251.1664	-103.497606986652	361.141240408785
947.1954	-1262.7205	-96.7650720661207	365.263646865082
976.7426	-1192.9884	-93.7008690464535	293.6006632773
976.95447	-1213.2601	-93.4305185624514	313.822439436339
1004.3535	-1207.41	-89.3388517518753	307.43046748601
1031.6722	-1220.7384	-85.399657413159	321.775030781911
1051.4227	-1225.9768	-82.6752844825809	328.658807429534
1062.8763	-1231.6808	-81.2189749830658	335.614540537201
1094.679	-1235.7164	-77.0579464466069	344.466866963225
1109.5955	-1265.4851	-76.2692751767265	376.237216159928
1098.862	-1259.7998	-77.3799198712181	368.707685262206
1146.0056	-1254.9147	-71.4681946155338	374.324404618209
280.78867	-901.6311	-179.840533021386	586.047917233239
497.58563	-814.2359	168.168071060242	418.27677142101
517.7722	-852.1868	173.062332193474	395.839114836368
514.91815	-872.47015	176.015849314858	396.223997888614
496.46036	-908.4385	-178.821802512506	410.393447055185
571.24927	-957.70465	-170.621136267657	354.098794189078
533.94824	-861.90405	174.27148740964	381.665907202668
480.7507	-944.7287	-173.965406580851	425.46528931961
508.96936	-924.8095	-176.451854085561	400.882219963054
527.17584	-872.55225	175.925055636008	386.254801143968
503.42627	-922.67505	-176.792562293831	405.265390279332
511.2668	-895.2912	179.322567701115	398.269567798873
550.20044	-932.8455	-174.879103505551	367.985640260673
532.3785	-925.2733	-176.205281721266	381.876205945546
555.9615	-946.3248	-172.704008523606	364.775954901803
583.98883	-968.3707	-168.596845302044	345.810762952479
535.40753	-1013.7949	-163.269704569387	395.303826738599
508.84738	-967.01965	-170.49346419817	405.785934696106
517.2244	-938.0148	-174.480386099689	395.219714323205
538.96063	-983.69037	-167.441123649527	384.884659572289
510.9145	-1019.17413	-163.351485087523	415.965957606419
494.9503	-1016.5107	-164.192597923291	427.712013001022
519.2072	-997.3766	-166.041729205932	403.691886142514
728.7564	-1297.1365	-119.097588755127	454.49739392159
711.38824	-1294.3527	-120.809905712229	459.152230728579
753.4993	-1278.3125	-117.965453398037	428.328165305842
801.5765	-1339.2594	-110.207854967761	468.0712071547
738.8249	-1264.0773	-120.307928362477	421.714873510084
1980.0758	-60.772827	46.4206126939268	1158.4816476435
775.3457	-1260.4989	-116.921088433212	404.314029412126
789.3211	-1258.9514	-115.559732314188	397.890573016027
810.7383	-1188.7974	-118.102388278669	327.394889901817
848.8675	-1195.8209	-112.601846086247	320.430669344008
803.45544	-1269.2994	-113.444833094687	402.530909955662
847.10284	-1239.5249	-110.150433707289	361.661711697784
862.09485	-1214.16	-109.681526638956	333.652236479524
883.06885	-1245.1309	-105.433302365914	358.041559803208
916.1985	-1241.8516	-101.296217349627	348.604916450284
916.0235	-1202.464	-102.74769383493	310.107783894534
946.36865	-1194.1182	-98.4513980091641	297.347125446812
967.3001	-1207.7129	-94.948987143759	308.864376774331
1000.2883	-1220.3745	-89.9579869324606	320.374586129344
1024.0011	-1209.7245	-86.3869252817832	310.341342563621
1045.5275	-1237.9962	-83.736391289226	340.026001364106
1068.7405	-1246.7255	-80.8232589944918	351.220743771227
1083.0306	-1189.272	-76.8358784427786	297.078722402854
1124.8445	-1243.281	-73.4931823030771	358.037167890295
1134.5961	-1262.8112	-73.1803508096033	379.025802595237
285.59186	-964.5489	-173.672681965328	585.69956856407
364.82333	-916.9506	-178.124215017424	517.847932001005
465.2899	-911.73694	-178.456952831665	435.863825333383
494.0551	-929.40594	-175.920145564656	413.313990887448
496.4876	-941.4754	-174.227615211937	412.37551789669
531.46747	-944.36523	-173.371623507098	384.350424484571
535.1405	-958.91376	-171.159496152459	383.342483379179
553.74585	-974.6391	-168.400451625843	371.209161411404
550.19135	-992.69995	-165.806603442138	378.065225707329
535.87964	-1034.5939	-160.409695606045	401.422760244634
593.16315	-981.3329	-166.21524115661	341.340297964478
596.70526	-1032.1118	-158.099047586698	354.184087921444
721.40295	-1207.8452	-126.406066402734	382.496716064989
708.68823	-1221.431	-126.445533421817	399.580096925748
796.9422	-1273.8389	-113.874117839225	408.81870562938
723.1697	-1253.2849	-122.558385098001	419.158364479532
744.08514	-1227.0814	-122.519567276757	387.90125125188
777.18475	-1230.502	-118.782004524088	377.088257952292
773.45715	-1241.4194	-118.399025208198	388.128020615532
803.7153	-1246.8597	-114.755049154255	381.959368824319
833.1582	-1256.842	-110.855912273597	381.862101750471
859.5366	-1231.324	-109.057472143551	350.536361832131
918.2135	-1217.3475	-101.859836717741	324.26958890169
950.07947	-1203.0938	-97.6438536387428	305.811231847134
971.8693	-1227.9835	-93.9977948794862	328.78351769403
990.98315	-1232.8784	-91.2644342985975	332.959475762661
1021.6514	-1228.5386	-86.9261674560798	329.011961206213
1042.5812	-1252.0593	-84.371412602456	353.764946659747
1043.6285	-1208.4415	-83.4251948285826	310.483484295836
1082.8749	-1267.1251	-79.5773363478263	373.284295120455
436.90588	-928.0353	-176.503509575509	459.690039455038
482.85007	-936.856	-175.001545833704	423.00562603001
549.34485	-991.70276	-165.978552144489	378.491133576401
478.33118	-924.6196	-176.685264168417	425.791508917082
478.68225	-937.6003	-174.941681882763	426.453920169225
495.67487	-958.8369	-171.852105234451	415.137325701981
521.26495	-965.3783	-170.485881560969	395.535417901321
544.8851	-972.95715	-168.870299171928	377.956357861717
556.8	-999.3019	-164.625428756436	374.542942534832
573.396	-1008.142	-162.719286405347	364.048932920599
582.8181	-1018.2632	-160.81742644878	359.922746348398
699.9673	-1209.4819	-128.307527092186	394.39772532417
732.7145	-1222.9119	-123.998705567238	389.4961944285
721.64056	-1231.6527	-124.368515573912	401.796857908055
775.14136	-1196.9708	-121.673736295687	348.945585553895
773.3992	-1205.9418	-121.112164310803	357.342936644572
796.9665	-1238.3883	-116.054386497366	376.666032987931
831.27594	-1208.0613	-114.05061314412	337.347885542448
828.0383	-1188.7356	-115.887093244051	320.939949420645
853.3302	-1224.2323	-110.234058403357	345.55748124175
884.7297	-1227.6954	-105.993903505631	340.890940860882
912.4538	-1230.0986	-102.194482447119	337.718806042214
942.78845	-1228.3052	-98.0818309826872	331.598540890533
963.3398	-1263.5054	-94.6979319629294	364.730770054569
981.5177	-1271.1523	-92.3236099571798	371.457722531889
1020.4489	-1242.0114	-87.2107742432263	342.417059537468
1007.8934	-1276.2773	-89.0207098981427	376.332267797585
420.88284	-963.6388	-172.319474411931	476.162438570082
421.70407	-938.5518	-175.32290616454	472.79583887136
470.258	-958.2576	-172.313659822482	435.571095983881
485.82925	-987.28485	-168.231768561528	427.964942807537
509.18872	-996.19495	-166.475750348019	411.341108055991
514.9197	-1000.6214	-165.717754689233	407.871587084467
567.2707	-1046.437	-157.446997235196	381.805790113083
531.64014	-1011.31903	-163.738801458748	397.544322946419
533.80206	-1018.2968	-162.703070079381	397.872064668665
579.0702	-1038.3496	-158.032800746618	369.843821907058
555.14	-1028.1184	-160.534657020629	384.466756746081
599.191	-1040.2396	-156.761494520737	355.433317399428
596.38007	-1004.1053	-162.435462149659	344.970985153769
590.6336	-1047.4027	-156.159641729488	364.686946702432
582.7835	-1058.2948	-155.032440889318	375.012815207278
603.116	-1023.89886	-159.037430130017	346.320321363815
746.2962	-1160.473	-128.437926501585	332.54046390794
680.8629	-1233.6627	-127.93183751841	423.031151361007
733.455	-1207.1613	-125.264014353534	376.192484457385
708.6217	-1235.8212	-125.260597182577	411.276043864737
716.6505	-1242.3103	-123.999386536635	412.897846058584
755.5559	-1200.7689	-123.514492388469	360.743958104992
772.2753	-1215.7151	-120.444714317752	366.208477274226
797.0224	-1221.4297	-117.228592715645	361.486709779289
822.3458	-1206.7323	-115.264707994758	339.175969062606
835.6519	-1226.8433	-112.280488945521	353.214704908192
884.1784	-1214.861	-106.685609406714	328.70107756178
907.2974	-1220.2957	-103.270101144134	329.082604443268
936.3825	-1254.5468	-98.318292337931	358.316413651638
959.55664	-1242.5898	-95.4946008385505	344.171188913715
977.43506	-1250.5897	-93.0021671915217	351.071526560419
998.08435	-1254.539	-90.2522591126202	354.54243626035
334.43564	-935.12054	-176.294789836943	543.467675716258
384.91913	-903.22	-179.63190032589	501.205822012842
412.63275	-952.67206	-173.719790544233	481.50277259529
419.98138	-980.9439	-170.281555760985	479.506496428421
436.9264	-999.59827	-167.752480621726	469.503382318669
472.64362	-1005.3389	-166.22627058352	442.436534858128
492.45816	-1023.6113	-163.35912008699	431.645830748186
487.25427	-1005.0219	-165.890231587152	430.805414879572
495.0088	-1014.6755	-164.427701273445	427.169826613893
489.9071	-1019.1517	-164.004208064555	432.387789331322
512.8492	-1019.41724	-163.256862342475	414.525779050636
501.66302	-1026.0339	-162.756866502513	425.176684671505
489.54248	-1019.65643	-163.950817241755	432.812669307461
521.85706	-1040.3057	-160.195230576679	414.105593782817
543.3686	-1049.5249	-158.106867897955	401.00375098107
590.1851	-1020.6789	-160.130965483074	355.072323985513
597.5179	-1071.7703	-152.3565629309	370.220344039235
584.61847	-1049.5138	-156.167403046086	370.023421796842
568.07587	-1055.2319	-156.199598456804	384.664212559058
587.01874	-1083.493	-151.397544358493	383.291619142162
601.643	-1093.303	-149.225653359809	377.797111681598
637.5861	-1103.0189	-145.492462580382	358.364785172127
661.9594	-1165.0775	-136.099414116471	382.281489143916
684.5535	-1175.6692	-132.997139174359	376.912518477494
698.9953	-1181.5905	-131.056651883126	373.432225532826
728.58887	-1175.4668	-128.759168050147	353.260246399647
746.7732	-1212.3779	-123.446671137777	374.374647165362
762.3592	-1230.6478	-120.354920983185	383.176937037564
788.00867	-1214.0074	-118.815832935687	358.384946371844
821.21814	-1230.197	-113.806572505843	360.905207804843
804.7619	-1265.4973	-113.521882565293	398.619505146022
837.51514	-1244.5116	-111.022368161122	369.077213604791
858.198	-1262.6774	-107.671536075473	380.638831437724
901.7653	-1249.3282	-102.906109007197	358.38186298439
928.27423	-1272.4209	-98.9188923358734	376.979029287528
474.39465	-1026.9388	-163.490841916401	446.702420172717
479.67548	-1045.4467	-161.065580620404	448.237623199524
492.61417	-1037.4434	-161.611233641512	435.687876035794
536.56	-1035.3774	-160.277722292592	401.164229172874
508.831	-1050.678	-159.36955790662	427.650715644053
543.11304	-1064.9342	-156.105518766548	407.191125903805
554.5911	-1081.8093	-153.392059868325	405.930346882582
582.1883	-1095.3442	-150.153681336981	392.513342851405
613.9164	-1087.0345	-149.267729351079	365.997202395883
602.05365	-1108.551	-147.252869262415	385.539890533792
634.0848	-1113.1022	-144.446059884059	366.48927349025
657.9258	-1156.9716	-137.326641701533	379.115999690528
677.5594	-1162.4618	-135.030247323151	371.373142698884
696.00146	-1170.3643	-132.496360493853	366.685033034056
698.4669	-1235.8304	-126.190221688885	416.115213651984
730.7051	-1189.8866	-127.124390287695	363.573003688862
747.7108	-1240.8417	-121.096018373925	398.038672022219
773.4019	-1241.4211	-118.40475163771	388.15092998324
785.6746	-1257.3485	-116.04550222776	397.740820762118
402.78555	-1011.71173	-167.071258098278	499.294697929146
457.08643	-1033.5704	-163.199420031212	462.114977163657
474.53888	-1051.5215	-160.512033648842	454.189061008579
468.6644	-1071.7914	-158.357458979618	465.793140105178
479.59302	-1071.777	-157.94783134825	457.52217790772
498.40262	-1069.4658	-157.480049665301	442.463556956468
518.7792	-1085.028	-154.738996419	433.582382698439
527.6634	-1088.6929	-153.883000262159	428.647208772201
557.54364	-1108.9609	-149.903917802346	416.712020272914
578.9057	-1110.3829	-148.486078377512	402.488228576631
538.4754	-1189.9985	-142.363209281724	474.898393409738
601.0796	-1129.0491	-144.829936138185	397.65103424822
613.9384	-1154.9354	-140.97874416848	404.910887876478
632.4292	-1142.5745	-140.996128057015	385.422532809727
635.971	-1160.7751	-138.680189127113	394.957367466496
660.2134	-1181.5024	-134.525018138166	394.844854407615
677.24524	-1192.282	-131.980849394061	393.18591751298
700.2301	-1194.0753	-129.713830795769	382.29064951029
719.686	-1223.1356	-125.255055462868	395.713089375397
741.67957	-1188.5302	-126.111825496715	357.150063106219
748.8809	-1261.5343	-119.509223837031	415.42468053113
405.63367	-1038.1215	-164.082454280451	503.626715059637
443.45068	-1044.6133	-162.313467094003	476.000501855069
458.50122	-1069.8923	-158.941500136636	472.814887104351
453.34225	-1130.8032	-152.609289101098	501.685185894265
466.953	-1091.4454	-156.213920180857	474.670187281066
485.79724	-1093.5168	-155.209724154918	461.525682824046
497.98306	-1103.2306	-153.581066357775	456.768652219497
502.24	-1105.5662	-153.123034563464	454.715876592224
502.92856	-1100.1068	-153.70847152906	451.770932649551
500.51828	-1130.6924	-150.454930466463	467.833378626824
525.27167	-1104.7659	-152.105785353269	437.683072347513
539.2174	-1116.2522	-150.059937196586	433.289715376009
568.4866	-1129.2661	-146.894259085319	419.758367851538
586.8	-1139.9619	-144.522509419945	413.454338485285
607.39905	-1168.3517	-140.008798830055	417.557558532298
625.8325	-1172.1543	-138.246763286235	408.686843443189
651.11884	-1183.4854	-135.080591309012	401.474001381189
666.1816	-1222.9862	-130.103172653005	422.267256929363
685.04205	-1216.9568	-128.997304009789	407.831655182017
699.1613	-1255.9233	-124.556548067236	432.172972381144
716.1422	-1202.4989	-127.40265276464	380.795621134793
466.7424	-1107.9451	-154.426071677024	481.716425084617
466.58914	-1093.9784	-155.949298557737	475.968185726889
480.9091	-1111.1807	-153.468397454599	472.766473344594
498.55032	-1117.6841	-151.953487378447	462.97229048114
517.4609	-1123.4813	-150.387251342242	452.267405662132
530.86633	-1136.5961	-148.245715701424	449.56529001106
553.88354	-1140.9408	-146.463298558709	436.11481604978
577.03613	-1156.4772	-143.344583714526	429.609274596826
597.87213	-1181.489	-139.335519450103	431.977870917537
617.2495	-1193.081	-136.780086521055	427.980168857498
636.82697	-1198.0333	-134.797077449373	419.997879853967
647.50104	-1218.7289	-132.024528887444	429.057468799391
669.9337	-1236.6631	-128.620596407179	430.903312346819
661.7667	-1199.8435	-132.588342550468	407.266138949541
444.4796	-1116.5281	-154.436210011526	501.784965872999
444.90485	-1106.898	-155.419756301928	497.390117899495
474.0211	-1149.1577	-149.828800800816	495.751927657442
506.1521	-1148.0731	-148.347437376597	472.729946289628
500.04044	-1142.8352	-149.201833100495	474.273250641009
524.0917	-1158.5271	-146.309985405687	466.067003832644
540.82513	-1168.2507	-144.361433948441	460.381752484557
565.2318	-1168.6869	-142.822337270957	444.633457041407
585.18713	-1194.1665	-138.96713941154	448.088636171347
604.2397	-1203.1475	-136.770219670435	442.598969701551
622.98987	-1215.0529	-134.277403283676	440.037607257291
628.46423	-1230.1774	-132.518120985911	447.963223966767
635.1969	-1249.652	-130.369647304861	458.932234826958
640.9012	-1264.1458	-128.783661031407	467.14308623452
443.159	-1132.4502	-152.873966537425	509.815843326688
454.24832	-1156.114	-150.061433545847	513.181342597365
483.26447	-1156.2313	-148.67782640099	492.894918193642
496.44745	-1167.2932	-146.918546148593	489.699765717113
518.1755	-1180.3173	-144.473919184617	482.412828948528
535.16943	-1182.644	-143.268756571068	472.599620219529
560.1277	-1184.5773	-141.551824498381	457.662145959931
572.8593	-1198.4235	-139.389974479254	458.473285973987
593.5799	-1220.7728	-135.913618659801	461.051310559781
607.03064	-1227.7318	-134.334812774708	458.194253564145
613.37683	-1247.7034	-132.178262445656	469.197753445443
655.797	-1254.4501	-128.354138874746	451.994955091656
464.65677	-1185.5281	-146.793320542441	521.359419309138
467.66522	-1170.316	-148.069754802283	511.104072057007
488.05762	-1182.6036	-145.884051792844	503.866976539309
508.72006	-1188.8756	-144.18513377516	493.6625926888
523.9543	-1203.0962	-141.996986200813	492.276694173444
554.3517	-1197.5167	-140.67215873197	469.449304680568
548.30853	-1210.3087	-139.86588890082	481.413050109506
590.5443	-1238.5457	-134.582101453515	475.32173766667
567.93396	-1224.8651	-137.30112335144	479.049429286535
605.63	-1272.882	-130.75482119068	492.246931642531
460.60474	-1219.359	-143.997737129212	543.296450495623
446.87823	-1180.5868	-148.09582999689	530.911514932209
494.9833	-1226.4294	-141.576885403443	525.258835612837
503.46976	-1206.1011	-142.890251911321	507.34119197038
516.60785	-1221.0492	-140.817416083741	508.155102729602
537.6803	-1220.7218	-139.59039162591	494.752005407497
549.77136	-1238.5421	-137.299371696571	499.201135333963
570.8347	-1244.2137	-135.453245690721	490.688651955537
562.8634	-1258.5044	-134.815143443214	505.373902160553
434.01416	-1199.141	-147.031443343148	549.710969497016
477.85205	-1241.0247	-141.286936432716	545.272591206405
501.9061	-1155.0825	-147.851278269111	479.371389165658
487.337	-1211.4712	-143.291466005723	521.077430247392
508.66995	-1233.715	-140.187374457503	521.202491762045
527.3216	-1238.0575	-138.726326759927	512.475130566705
542.8533	-1263.6812	-135.686599298705	520.598667183893
528.04596	-1258.3235	-137.023373197432	525.632277587338
